Michigan,Public,2 Year,5145,6675
Oklahoma,Public,4 Year,7035,13935
Oregon,Public,2 Year,6009,6009
Texas,Private,4 Year,42000,42000
Kentucky,Private,4 Year,24500,24500
South Carolina,Public,2 Year,5640,11490
South Carolina,Private,2 Year,17035,17035
Georgia,Private,4 Year,29314,29314
Washington,Public,2 Year,4393,9824
Washington,Public,2 Year,4861,10292
Illinois,Public,2 Year,4950,11370
Michigan,Private,4 Year,28810,28810
Alabama,Private,4 Year,39464,39464
Massachusetts,Private,4 Year,37445,37445
Massachusetts,Public,2 Year,6306,12816
Iowa,Private,4 Year,30894,30894
North Carolina,Private,4 Year,26648,26648
Illinois,Private,4 Year,11400,11400
Minnesota,Private,4 Year,39669,39669
Pennsylvania,Private,4 Year,21275,21275
Missouri,Public,2 Year,3333,6720
Michigan,Public,2 Year,4440,11190
Minnesota,Public,2 Year,5377,5377
Texas,Private,4 Year,45428,45428
New York,Private,2 Year,16630,16630
New York,Private,4 Year,26188,26188
Illinois,Private,4 Year,20460,20460
Pennsylvania,Private,4 Year,36410,36410
Oklahoma,Private,4 Year,22050,22050
New York,Private,4 Year,34310,34310
Florida,Private,4 Year,21000,21000
Illinois,Private,4 Year,23695,23695
Maryland,Private,4 Year,53218,53218
New Mexico,Private,4 Year,54118,54118
New York,Private,4 Year,41760,41760
Minnesota,Private,4 Year,44990,44990
Louisiana,Private,4 Year,17800,17800
New York,Private,4 Year,27860,27860
New York,Private,2 Year,21195,21195
New York,Private,4 Year,27850,27850
New York,Private,4 Year,54846,54846
Missouri,Private,4 Year,11560,11560
Missouri,Public,2 Year,3315,6465
Missouri,Public,2 Year,3315,6465
Missouri,Public,2 Year,3315,6465
Iowa,Private,2 Year,20460,20460
Maryland,Public,4 Year,14806,30568
Texas,Private,4 Year,30650,30650
Minnesota,Private,4 Year,35140,35140
Indiana,Private,4 Year,29510,29510
Wisconsin,Private,4 Year,38129,38129
Minnesota,Private,4 Year,47840,47840
Minnesota,Public,2 Year,5561,5561
Florida,Public,2 Year,3443,11697
Texas,Public,2 Year,2720,13730
New York,Private,4 Year,31950,31950
Pennsylvania,Private,4 Year,35874,35874
Connecticut,Private,2 Year,18750,18750
California,Private,4 Year,51354,51354
North Carolina,Public,2 Year,2673,8817
Ohio,Public,2 Year,5088,8958
Florida,Public,2 Year,3074,11596
Missouri,Public,2 Year,3750,7200
Missouri,Public,2 Year,6120,11160
Texas,Public,4 Year,10287,22737
Missouri,Private,4 Year,30950,30950
Vermont,Private,4 Year,38800,38800
Kansas,Private,4 Year,26000,26000
Florida,Private,4 Year,46030,46030
Missouri,Private,2 Year,14910,14910
New Jersey,Private,4 Year,52202,52202
Maryland,Private,4 Year,36182,36182
Alabama,Private,4 Year,10938,10938
New Jersey,Public,4 Year,13739,20866
Montana,Public,2 Year,2645,2645
Massachusetts,Private,4 Year,42746,42746
Virginia,Private,4 Year,16750,16750
Virginia,Private,4 Year,16750,16750
New York,Public,2 Year,6020,11240
Massachusetts,Private,4 Year,38566,38566
Texas,Public,4 Year,8309,20759
New York,Public,2 Year,5690,10504
California,Private,4 Year,9865,9865
New York,Public,4 Year,8412,18192
New York,Public,4 Year,8210,17990
New York,Public,4 Year,8558,18338
New York,Public,4 Year,8488,18268
New York,Public,4 Year,8651,18431
New York,Public,4 Year,8254,18034
New York,Public,4 Year,8143,17923
New York,Public,4 Year,8166,17816
New York,Public,4 Year,8440,18220
New York,Public,4 Year,8479,18259
New York,Public,4 Year,8462,18242
New York,Public,4 Year,8698,18478
New York,Public,2 Year,8654,18434
New York,Public,4 Year,8481,12943
New York,Public,4 Year,8804,18584
New York,Public,4 Year,8570,18350
New York,Public,2 Year,8389,18169
New York,Public,2 Year,8360,12330
New York,Public,4 Year,7481,16931
New York,Public,4 Year,7405,17185
New York,Public,4 Year,8306,18086
New York,Public,4 Year,8283,18063
New York,Public,4 Year,8448,18228
New York,Public,4 Year,9756,26596
New York,Public,4 Year,9808,24488
New York,Public,4 Year,10099,27769
New York,Public,4 Year,9625,27295
New York,Public,4 Year,7706,17486
North Carolina,Public,2 Year,2383,8143
Pennsylvania,Private,4 Year,47290,47290
New Jersey,Public,2 Year,6750,10950
Pennsylvania,Private,4 Year,52588,52588
Virginia,Private,4 Year,21000,21000
New York,Private,4 Year,51853,51853
Kansas,Private,4 Year,28245,28245
Washington,Public,2 Year,4320,9751
California,Public,2 Year,1380,9120
Alabama,Private,4 Year,12510,12510
Florida,Public,2 Year,3030,11460
Florida,Private,4 Year,13250,13250
New Jersey,Private,4 Year,13300,13300
New York,Private,4 Year,6150,6150
New York,Private,4 Year,9800,9800
Pennsylvania,Private,4 Year,9075,9075
Texas,Public,4 Year,9077,21412
Texas,Public,2 Year,1770,7650
Indiana,Private,4 Year,34114,34114
New York,Private,2 Year,13800,13800
South Carolina,Public,2 Year,5880,12570
Illinois,Private,4 Year,15000,15000
Texas,Public,2 Year,3360,7890
Pennsylvania,Public,4 Year,16970,29066
Tennessee,Public,4 Year,8008,21364
Tennessee,Public,4 Year,9103,25759
Tennessee,Private,4 Year,24800,24800
Ohio,Public,2 Year,4824,8952
Texas,Public,2 Year,2720,5870
Texas,Public,4 Year,8640,22260
Texas,Public,4 Year,10968,36442
Texas,Public,4 Year,8748,21198
Texas,Public,4 Year,9909,22131
Texas,Public,4 Year,8462,20912
Texas,Public,4 Year,7024,22060
Texas,Private,4 Year,46950,46950
Texas,Private,4 Year,10008,10008
Missouri,Private,2 Year,15687,15687
Texas,Private,4 Year,30050,30050
Texas,Public,4 Year,9173,21623
Texas,Public,2 Year,5250,10020
Texas,Public,4 Year,10935,23385
Texas,Public,4 Year,11045,23495
Texas,Public,4 Year,7911,20361
Texas,Private,4 Year,30300,30300
Texas,Public,4 Year,9368,21818
Pennsylvania,Public,2 Year,8030,8030
South Carolina,Public,4 Year,14289,36761
New Jersey,Public,4 Year,16551,28266
New York,Private,4 Year,36450,36450
Texas,Private,4 Year,15000,15000
California,Private,4 Year,25390,25390
New York,Private,4 Year,48191,48191
New York,Private,4 Year,30857,30857
Pennsylvania,Private,2 Year,12147,12147
Pennsylvania,Private,4 Year,31700,31700
California,Private,4 Year,25000,25000
Maine,Private,4 Year,26900,26900
New Jersey,Public,4 Year,7519,9967
Pennsylvania,Private,4 Year,40501,40501
Kentucky,Private,4 Year,31120,31120
New Hampshire,Private,4 Year,21600,21600
Virginia,Public,2 Year,4806,10734
Georgia,Private,4 Year,16940,16940
Missouri,Public,2 Year,4110,6990
Connecticut,Public,2 Year,4404,12228
Virginia,Public,2 Year,5561,11489
Ohio,Private,4 Year,25000,25000
Oregon,Public,2 Year,4860,5760
Georgia,Private,4 Year,22744,22744
Arizona,Public,2 Year,987,987
New York,Public,2 Year,6046,11296
New York,Private,4 Year,11050,11050
Mississippi,Private,4 Year,10790,10790
New York,Private,4 Year,16953,16953
California,Private,4 Year,14400,14400
Maryland,Public,4 Year,9940,23208
Kentucky,Private,4 Year,38750,38750
Oregon,Public,2 Year,5445,5895
Tennessee,Private,4 Year,25598,25598
North Carolina,Public,2 Year,2339,8099
South Carolina,Public,2 Year,5408,12188
Ohio,Private,4 Year,10500,10500
South Carolina,Public,2 Year,5584,10444
California,Private,4 Year,11550,11550
Indiana,Private,4 Year,32175,32175
Colorado,Public,2 Year,4972,7951
Florida,Private,4 Year,12140,12140
North Dakota,Private,4 Year,16320,16320
Illinois,Private,4 Year,30650,30650
Connecticut,Private,4 Year,56910,56910
Florida,Private,4 Year,16340,16340
Illinois,Private,4 Year,24215,24215
Illinois,Private,4 Year,32390,32390
Texas,Private,4 Year,42976,42976
Texas,Public,2 Year,2640,5970
Illinois,Public,2 Year,4650,12539
New York,Private,2 Year,17650,17650
Alabama,Public,4 Year,12460,22875
Nevada,Public,2 Year,3338,10250
Georgia,Private,4 Year,20230,20230
Missouri,Public,4 Year,7729,14581
Massachusetts,Private,4 Year,56382,56382
Louisiana,Private,4 Year,54820,54820
Oklahoma,Public,2 Year,4187,10727
Connecticut,Public,2 Year,4404,13172
Tennessee,Private,4 Year,24860,24860
Alabama,Private,4 Year,22170,22170
Texas,Public,2 Year,2962,5482
New York,Private,4 Year,11000,11000
New York,Public,2 Year,5340,9820
Oregon,Public,2 Year,5851,11070
Nebraska,Private,4 Year,23780,23780
Kentucky,Private,4 Year,27140,27140
New York,Private,4 Year,55290,55290
New Jersey,Public,2 Year,5140,10280
Ohio,Private,4 Year,16526,16526
Tennessee,Private,4 Year,32890,32890
Alabama,Private,4 Year,12210,12210
New York,Private,4 Year,13800,13800
North Dakota,Private,2 Year,4482,4482
Maine,Private,4 Year,29160,29160
Ohio,Public,4 Year,11463,17750
Ohio,Public,2 Year,5100,8100
Alabama,Public,4 Year,10780,29230
Alabama,Public,4 Year,10710,24630
Alabama,Public,4 Year,10714,22362
Alaska,Public,4 Year,7688,23858
Alaska,Public,4 Year,8087,24257
Alaska,Public,4 Year,7092,19404
California,Private,4 Year,17738,17738
Arizona,Public,4 Year,12487,36386
Arkansas,Public,4 Year,9130,25168
Arkansas,Public,4 Year,7128,15969
Arkansas,Public,4 Year,8966,21206
Arkansas,Public,4 Year,7696,13546
Arkansas,Public,4 Year,7842,14094
Arkansas,Public,2 Year,3600,4920
Arkansas,Public,4 Year,8197,15973
Arkansas,Public,2 Year,5362,6557
Arkansas,Public,2 Year,3150,4140
Arkansas,Public,2 Year,2830,4090
Arkansas,Public,2 Year,3920,5090
Maryland,Public,4 Year,8958,21076
Connecticut,Private,4 Year,32850,32850
California,Public,4 Year,14184,43176
California,Public,4 Year,14463,43458
California,Public,4 Year,15614,44606
California,Public,4 Year,13774,42766
California,Public,4 Year,13627,41641
California,Public,4 Year,15633,44625
California,Public,4 Year,14199,43191
California,Public,4 Year,14424,43416
California,Public,4 Year,14009,42023
Arkansas,Public,4 Year,8751,15274
Florida,Public,4 Year,6368,22467
Missouri,Public,4 Year,7673,14442
Oklahoma,Public,4 Year,7488,18376
West Virginia,Private,4 Year,30900,30900
Illinois,Private,4 Year,58230,58230
Ohio,Public,4 Year,11000,26334
Ohio,Public,2 Year,6360,15158
Ohio,Public,2 Year,5316,12548
Colorado,Public,4 Year,12532,37286
Colorado,Public,4 Year,10463,24893
Colorado,Public,4 Year,11394,32004
Connecticut,Public,4 Year,15730,38098
Texas,Private,4 Year,40652,40652
Ohio,Private,4 Year,42900,42900
Delaware,Public,4 Year,13680,34310
Colorado,Private,4 Year,50556,50556
Michigan,Private,4 Year,28000,28000
Iowa,Private,4 Year,34110,34110
Indiana,Private,4 Year,36416,36416
Ohio,Private,4 Year,34360,34360
Florida,Public,4 Year,6381,28658
Georgia,Public,4 Year,11830,30404
Montana,Private,4 Year,25318,25318
Connecticut,Private,4 Year,40694,40694
Hawaii,Public,4 Year,7720,20680
Hawaii,Public,4 Year,11970,34002
Hawaii,Public,2 Year,3915,10515
Hawaii,Public,2 Year,3885,10305
Hawaii,Public,2 Year,3915,10335
Hawaii,Public,2 Year,3963,10383
Hawaii,Public,2 Year,3915,10335
Hawaii,Public,2 Year,3989,10409
Hawaii,Public,4 Year,7512,20472
Hawaii,Public,2 Year,3895,10315
Louisiana,Private,4 Year,17300,17300
Texas,Public,4 Year,12506,27956
Texas,Public,4 Year,8500,24731
Texas,Public,4 Year,7832,20282
Texas,Public,4 Year,7970,20420
Idaho,Public,4 Year,7864,25500
Illinois,Public,4 Year,13764,26980
Illinois,Public,4 Year,15094,31664
Illinois,Public,4 Year,11813,21338
Indiana,Private,4 Year,29688,29688
Iowa,Public,4 Year,9267,31233
North Dakota,Private,4 Year,21976,21976
Kansas,Public,4 Year,11148,27358
Kansas,Public,4 Year,11108,27578
Kentucky,Public,4 Year,12245,29099
California,Private,4 Year,43050,43050
Louisiana,Public,4 Year,10616,24344
Louisiana,Public,4 Year,8734,20834
Kentucky,Public,4 Year,11656,27278
Virginia,Private,4 Year,39530,39530
Maine,Public,4 Year,11170,30970
Maine,Public,4 Year,7988,17918
Maine,Public,4 Year,9666,19778
Maine,Public,4 Year,8115,12315
Maine,Public,4 Year,7840,15100
Maine,Public,4 Year,8035,12235
Virginia,Private,4 Year,9450,9450
North Dakota,Private,4 Year,18720,18720
Texas,Private,4 Year,28750,28750
Virginia,Public,4 Year,12188,27434
Maryland,Public,4 Year,11033,39267
Maryland,Public,4 Year,11778,26872
Maryland,Public,4 Year,10595,35216
Maryland,Public,4 Year,8302,18508
Maryland,Public,4 Year,7416,12336
Massachusetts,Public,4 Year,16072,34755
Massachusetts,Public,4 Year,14167,33966
Massachusetts,Public,4 Year,13921,29141
Massachusetts,Public,4 Year,15180,32827
Tennessee,Public,4 Year,9701,21413
Florida,Private,4 Year,50226,50226
Michigan,Public,4 Year,15262,49350
Michigan,Public,4 Year,12930,25158
Michigan,Public,4 Year,11820,22578
Minnesota,Public,4 Year,11921,11921
Minnesota,Public,4 Year,13367,18485
Minnesota,Public,4 Year,13314,15342
Minnesota,Public,4 Year,13352,13352
Minnesota,Public,4 Year,14693,30371
Mississippi,Public,4 Year,8660,24614
Mississippi,Public,4 Year,8433,24731
Missouri,Public,4 Year,12055,29025
Missouri,Public,4 Year,9884,25010
Missouri,Public,4 Year,10491,27900
Alabama,Private,4 Year,22820,22820
Montana,Public,4 Year,7244,24959
Montana,Public,4 Year,5717,17179
Alabama,Public,4 Year,12760,25780
North Carolina,Private,4 Year,20600,20600
Ohio,Private,4 Year,31260,31260
Nebraska,Public,4 Year,7513,14503
Nebraska,Public,4 Year,9154,24949
Nebraska,Public,4 Year,8417,22689
Nebraska,Public,4 Year,11558,28898
Nevada,Public,4 Year,7985,22457
Nevada,Public,4 Year,7925,22397
Maine,Private,4 Year,37620,37620
New Hampshire,Public,4 Year,18499,33879
New Hampshire,Public,4 Year,15265,30635
Connecticut,Private,4 Year,39270,39270
New Mexico,Public,4 Year,5445,26845
Louisiana,Public,4 Year,9054,13890
Alabama,Public,4 Year,10370,18680
North Carolina,Public,4 Year,7145,23868
North Carolina,Public,4 Year,8987,35170
North Carolina,Public,4 Year,7044,20478
North Carolina,Public,4 Year,7319,22478
North Carolina,Public,4 Year,3418,7418
North Carolina,Public,4 Year,7000,21065
North Carolina,Public,4 Year,9358,25501
North Dakota,Public,4 Year,8695,20759
Florida,Public,4 Year,6394,20112
Georgia,Public,4 Year,7336,21148
Texas,Public,4 Year,11250,23700
Texas,Other,Other,8448,14640
Colorado,Public,4 Year,9786,21474
Iowa,Public,4 Year,8938,19480
Minnesota,Private,4 Year,31540,31540
Ohio,Private,4 Year,10650,10650
Indiana,Private,4 Year,53391,53391
Oklahoma,Public,4 Year,11763,27144
Oregon,Public,4 Year,11898,35478
Pennsylvania,Private,4 Year,55584,55584
Kentucky,Private,4 Year,20950,20950
Pennsylvania,Public,4 Year,19080,32052
Pennsylvania,Public,4 Year,13900,25144
Pennsylvania,Public,4 Year,13890,25134
Pennsylvania,Public,4 Year,13878,25122
Pennsylvania,Public,2 Year,11788,21532
Oregon,Private,4 Year,45904,45904
Washington,Private,4 Year,49776,49776
California,Private,4 Year,49504,49504
Rhode Island,Public,4 Year,14138,30862
Virginia,Private,4 Year,52610,52610
Ohio,Private,4 Year,27470,27470
New York,Private,4 Year,53926,53926
Indiana,Private,4 Year,30615,30615
Connecticut,Private,4 Year,39173,39173
California,Private,4 Year,49358,49358
California,Private,4 Year,48066,48066
Oklahoma,Public,4 Year,7215,17565
Pennsylvania,Private,4 Year,44532,44532
South Dakota,Private,4 Year,18280,18280
Alabama,Public,4 Year,9870,19740
South Carolina,Public,4 Year,10760,21218
South Carolina,Public,4 Year,10680,21726
South Carolina,Public,4 Year,12616,33298
South Carolina,Public,2 Year,7558,18238
South Carolina,Public,2 Year,7558,18238
South Carolina,Public,2 Year,7558,18238
South Carolina,Public,2 Year,7558,18238
South Carolina,Public,4 Year,11763,23265
South Dakota,Public,4 Year,9061,12425
Florida,Public,4 Year,6410,17324
Florida,Public,4 Year,5821,16735
Florida,Public,4 Year,5587,16502
California,Private,4 Year,56225,56225
Indiana,Public,4 Year,7970,18626
Maine,Public,4 Year,9520,22780
Mississippi,Public,4 Year,8734,10734
Illinois,Private,4 Year,32320,32320
Kansas,Private,4 Year,28810,28810
Texas,Private,4 Year,33580,33580
Minnesota,Private,4 Year,42736,42736
Florida,Private,4 Year,29208,29208
Tennessee,Public,4 Year,8664,24782
Tennessee,Public,4 Year,13006,31196
Tennessee,Public,4 Year,9512,15552
Texas,Public,4 Year,10250,25134
Texas,Public,4 Year,10606,37480
Texas,Public,4 Year,13034,36876
Texas,Public,4 Year,7998,22529
Texas,Public,4 Year,9900,24262
Texas,Public,4 Year,8292,21522
Texas,Public,4 Year,6380,27710
Texas,Public,4 Year,7721,20258
Texas,Public,4 Year,7124,19574
Texas,Public,4 Year,7813,20263
Pennsylvania,Private,4 Year,44780,44780
Kentucky,Private,4 Year,23000,23000
Texas,Private,4 Year,31484,31484
Arkansas,Private,4 Year,24230,24230
California,Private,4 Year,48040,48040
Pennsylvania,Private,4 Year,25000,25000
New Mexico,Private,4 Year,16000,16000
California,Private,4 Year,15440,15440
Ohio,Public,4 Year,9795,19133
Oklahoma,Private,4 Year,41509,41509
Utah,Public,4 Year,9222,29215
Pennsylvania,Private,4 Year,21238,21238
Vermont,Public,4 Year,18276,42516
Virginia,Public,4 Year,17564,48465
Virginia,Public,4 Year,10119,27176
Washington,Public,4 Year,11517,36898
Washington,Public,4 Year,11138,36519
Washington,Public,4 Year,11361,36742
Alabama,Public,4 Year,10040,18490
Florida,Public,4 Year,6360,18628
Georgia,Public,4 Year,7292,20774
Wisconsin,Public,2 Year,5237,12808
Wisconsin,Public,2 Year,5222,12793
Wisconsin,Public,4 Year,8820,17096
Wisconsin,Public,2 Year,5234,12805
Wisconsin,Public,4 Year,7878,15728
Wisconsin,Public,4 Year,9106,17924
Wisconsin,Public,4 Year,10555,36805
Wisconsin,Public,2 Year,5174,12746
Wisconsin,Public,2 Year,5145,12717
Wisconsin,Public,2 Year,5136,12708
Wisconsin,Public,4 Year,11084,22364
Wisconsin,Public,4 Year,8820,16393
Wisconsin,Public,4 Year,7529,15518
Wisconsin,Public,4 Year,7571,15421
Wisconsin,Public,4 Year,7862,15435
Wisconsin,Public,4 Year,8088,16355
Wisconsin,Public,4 Year,9457,17423
Wisconsin,Public,4 Year,8126,15699
Wisconsin,Public,2 Year,5118,12690
Wisconsin,Public,2 Year,5148,12719
Wisconsin,Public,4 Year,7692,16265
Wyoming,Public,4 Year,5400,17490
Iowa,Private,4 Year,30450,30450
Massachusetts,Private,2 Year,11150,11150
Ohio,Private,4 Year,23700,23700
Pennsylvania,Private,4 Year,52050,52050
Ohio,Private,4 Year,32390,32390
Utah,Public,4 Year,7424,21505
Utah,Public,4 Year,5726,16296
New York,Private,4 Year,21382,21382
Wisconsin,Public,2 Year,5060,12632
Wisconsin,Public,2 Year,5156,12728
Wisconsin,Public,2 Year,5347,12918
Wisconsin,Public,2 Year,5132,12703
Wisconsin,Public,2 Year,5132,12703
Georgia,Public,4 Year,7476,20958
Florida,Public,2 Year,3366,12828
North Dakota,Public,4 Year,7626,17166
Pennsylvania,Private,2 Year,29975,29975
Indiana,Private,4 Year,40260,40260
North Carolina,Public,2 Year,2409,8169
Tennessee,Private,4 Year,49816,49816
Illinois,Private,4 Year,28434,28434
California,Private,4 Year,33700,33700
New York,Private,4 Year,56960,56960
New York,Private,4 Year,25710,25710
California,Public,2 Year,1418,9218
Minnesota,Public,2 Year,5324,6506
Vermont,Public,4 Year,15108,27780
Texas,Public,2 Year,3000,6300
California,Public,2 Year,1402,9142
Texas,Public,2 Year,2790,5040
New York,Private,4 Year,22600,22600
Pennsylvania,Private,4 Year,53308,53308
Indiana,Public,2 Year,5902,13959
Virginia,Private,4 Year,5800,5800
Virginia,Public,4 Year,14490,35138
Virginia,Public,2 Year,4710,10638
Ohio,Private,2 Year,20700,20700
Virginia,Public,4 Year,18862,45706
Virginia,Public,4 Year,13620,31304
Virginia,Public,4 Year,9056,19576
Virginia,Private,4 Year,17448,17448
Virginia,Private,4 Year,9000,9000
Virginia,Private,4 Year,36660,36660
Virginia,Public,2 Year,5355,11283
Tennessee,Private,4 Year,19500,19500
Wisconsin,Private,4 Year,27970,27970
Tennessee,Public,2 Year,4229,16517
South Carolina,Private,4 Year,12630,12630
South Carolina,Private,4 Year,8868,8868
Indiana,Private,4 Year,43450,43450
Texas,Private,2 Year,16650,16650
New York,Private,4 Year,47090,47090
North Carolina,Private,4 Year,53322,53322
North Carolina,Public,2 Year,2610,8370
Minnesota,Private,4 Year,15045,15045
Iowa,Private,4 Year,22076,22076
Washington,Public,2 Year,5041,6319
Washington,Private,4 Year,28035,28035
Alabama,Public,2 Year,4740,8610
Michigan,Private,4 Year,17625,17625
Ohio,Private,4 Year,29980,29980
Tennessee,Public,2 Year,4428,13194
Oregon,Private,4 Year,18740,18740
Florida,Private,4 Year,21840,21840
New Jersey,Public,2 Year,4980,5880
North Carolina,Private,4 Year,36280,36280
Iowa,Private,4 Year,41280,41280
Kansas,Public,4 Year,8870,19940
Pennsylvania,Private,4 Year,47964,47964
Maryland,Private,4 Year,23900,23900
Virginia,Private,4 Year,52455,52455
Maryland,Private,4 Year,46978,46978
Maine,Public,2 Year,3618,6438
Ohio,Public,2 Year,4736,4766
Washington,Public,4 Year,11581,26365
Missouri,Private,4 Year,53399,53399
Michigan,Public,2 Year,3150,6900
Tennessee,Private,4 Year,24450,24450
Illinois,Public,2 Year,4080,11295
Wisconsin,Public,2 Year,4268,6281
Texas,Private,4 Year,20070,20070
North Carolina,Public,2 Year,2524,8668
Michigan,Public,2 Year,4970,6851
Nebraska,Public,4 Year,6989,12299
Michigan,Public,4 Year,13347,28241
Pennsylvania,Private,4 Year,24820,24820
Texas,Public,2 Year,2550,5610
New York,Private,4 Year,50175,50175
Florida,Private,4 Year,26116,26116
Utah,Public,4 Year,5831,16585
Missouri,Private,4 Year,27900,27900
Tennessee,Private,4 Year,19012,19012
Massachusetts,Private,4 Year,53732,53732
New York,Private,4 Year,40700,40700
Washington,Public,2 Year,4467,4903
Massachusetts,Private,4 Year,33950,33950
Missouri,Private,2 Year,20900,20900
Delaware,Private,4 Year,26406,26406
Georgia,Private,4 Year,23000,23000
Connecticut,Private,4 Year,54914,54914
Pennsylvania,Public,4 Year,10412,21986
Georgia,Public,2 Year,3372,6042
California,Public,2 Year,1380,11130
California,Public,2 Year,1380,11130
Kentucky,Public,2 Year,5310,18000
West Virginia,Public,4 Year,7730,15670
California,Public,2 Year,1416,8946
Michigan,Public,2 Year,3476,7286
Texas,Public,4 Year,8849,10476
California,Public,2 Year,1418,9158
West Virginia,Public,2 Year,4197,11493
West Virginia,Public,4 Year,8167,16072
West Virginia,Public,4 Year,8856,24950
West Virginia,Public,2 Year,6330,10920
West Virginia,Public,4 Year,7464,18648
West Virginia,Private,4 Year,31640,31640
New York,Public,2 Year,4852,12242
North Carolina,Public,4 Year,4220,8220
Connecticut,Public,4 Year,10819,22059
South Dakota,Public,2 Year,7335,7335
Utah,Private,4 Year,6670,6670
Illinois,Public,4 Year,11267,11267
Iowa,Public,2 Year,5340,5370
Kentucky,Public,4 Year,10602,26496
Michigan,Public,4 Year,12483,15373
Nebraska,Public,2 Year,2820,2928
Nevada,Public,2 Year,3158,10070
Massachusetts,Private,4 Year,36804,36804
New Mexico,Public,4 Year,6824,15231
Oklahoma,Public,2 Year,4250,8605
Oregon,Public,4 Year,9540,26415
North Carolina,Public,2 Year,2418,8178
Colorado,Public,4 Year,10114,21586
Wisconsin,Public,2 Year,4408,6373
Texas,Public,2 Year,3840,6210
Washington,Public,4 Year,8132,23544
Wyoming,Public,2 Year,2712,7224
Massachusetts,Public,4 Year,10429,16509
Utah,Private,4 Year,34300,34300
Pennsylvania,Private,4 Year,36806,36806
Missouri,Private,4 Year,27600,27600
California,Private,4 Year,45304,45304
Pennsylvania,Public,2 Year,5520,13500
Texas,Public,2 Year,3030,6120
Washington,Public,2 Year,4513,10044
Massachusetts,Private,4 Year,52626,52626
Illinois,Private,4 Year,36420,36420
West Virginia,Private,4 Year,29290,29290
Minnesota,Private,2 Year,3830,3830
New Hampshire,Public,2 Year,7050,15300
Washington,Private,4 Year,51764,51764
California,Private,4 Year,48086,48086
Washington,Private,4 Year,43640,43640
Kansas,Public,2 Year,3210,3630
Kansas,Public,4 Year,8271,17452
Pennsylvania,Private,4 Year,45948,45948
Ohio,Private,4 Year,13250,13250
Texas,Private,4 Year,13152,13152
North Carolina,Public,2 Year,2420,8180
Pennsylvania,Private,4 Year,36194,36194
Oregon,Private,4 Year,50074,50074
Mississippi,Private,4 Year,12600,12600
California,Private,4 Year,32950,32950
Missouri,Private,4 Year,34400,34400
New Jersey,Public,4 Year,13060,21260
North Carolina,Private,4 Year,30500,30500
Iowa,Private,4 Year,25600,25600
Missouri,Private,4 Year,24110,24110
Arkansas,Private,4 Year,17320,17320
Massachusetts,Private,4 Year,55450,55450
South Carolina,Public,2 Year,4368,8280
Tennessee,Private,4 Year,13825,13825
North Dakota,Public,2 Year,5304,5304
Ohio,Private,4 Year,25675,25675
Delaware,Private,4 Year,11210,11210
Pennsylvania,Private,4 Year,24595,24595
North Carolina,Public,2 Year,2415,8175
North Carolina,Private,4 Year,33166,33166
Minnesota,Public,4 Year,9425,15348
North Carolina,Public,4 Year,5814,16061
South Carolina,Public,4 Year,15590,29846
Georgia,Public,2 Year,3328,5998
Wisconsin,Public,2 Year,4404,6450
Wisconsin,Private,4 Year,29725,29725
Ohio,Private,4 Year,39500,39500
South Carolina,Private,4 Year,43845,43845
California,Private,4 Year,39855,39855
California,Public,2 Year,1400,8420
Maryland,Public,2 Year,4050,9630
Massachusetts,Private,4 Year,50530,50530
Massachusetts,Public,4 Year,10161,16241
California,Private,4 Year,7200,7200
Ohio,Public,4 Year,9254,18398
Ohio,Public,2 Year,6194,15338
Virginia,Public,2 Year,4830,10758
Ohio,Private,4 Year,38530,38530
Louisiana,Private,4 Year,24488,24488
Washington,Public,2 Year,5040,5040
Connecticut,Private,4 Year,53430,53430
Arizona,Public,2 Year,2610,10980
New York,Private,4 Year,11500,11500
Michigan,Private,4 Year,6800,6800
Maryland,Private,4 Year,10200,10200
New York,Private,4 Year,7900,7900
New York,Private,4 Year,12100,12100
New York,Private,4 Year,8000,8000
Florida,Private,4 Year,8300,8300
New York,Private,4 Year,12000,12000
New York,Private,4 Year,8500,8500
California,Private,4 Year,14300,14300
New York,Private,4 Year,17650,17650
New York,Private,4 Year,12500,12500
New York,Private,4 Year,43500,43500
Pennsylvania,Private,4 Year,9000,9000
New York,Private,4 Year,10000,10000
Nebraska,Private,4 Year,19310,19310
Pennsylvania,Private,4 Year,20100,20100
Maine,Public,2 Year,3630,6450
South Carolina,Public,2 Year,5740,12190
Georgia,Private,4 Year,29117,29117
Ohio,Public,4 Year,8950,14950
California,Public,2 Year,1400,8420
Ohio,Public,2 Year,5070,9930
